#PicoHarp 300  Histogram Data			02/09/2013 15:34										
#channels per curve													
11000													
#display curve no.													
0	1	2	3	4	5								
memory block no.													
P-grnf1	P-grnf2	IRF1	IRF2	4	P_redfilter								
#ns/channel													
"0,0040"	"0,0040"	"0,0040"	"0,0040"	"0,0040"	"0,0040"								
Counts	Counts	Counts	Counts	Counts	Counts	t[ns]	Intens.	t[ns]	Intens.	t[ns]	Intens.	t[ns]	Intens.
16	8	3	7	0	3								
12	6	7	5	0	3								
17	6	2	4	0	1								
28	9	3	5	0	7								
13	8	1	5	0	3								
26	9	2	6	0	4								
16	9	1	5	0	5								
20	10	2	5	0	4								
17	11	2	4	0	7								
19	4	4	5	0	4								
23	5	2	8	0	2								
20	10	2	10	0	4								
22	4	1	6	0	3								
24	11	1	5	0	3								
19	9	3	7	0	8								
8	5	1	8	0	7								
15	8	2	4	0	2								
14	6	0	6	0	3								
13	10	4	1	0	5								
24	5	0	8	0	7								
22	7	4	6	0	4								
25	10	2	10	0	4								
30	6	3	6	0	3								
20	7	2	5	0	2								
18	12	5	5	0	5								
19	10	2	2	0	4								
22	9	3	2	0	6								
19	4	4	11	0	2								
17	8	2	4	0	4								
19	6	0	8	0	2								
21	10	1	5	0	3								
16	8	3	8	0	5								
17	10	2	9	0	3								
19	11	2	3	0	4								
14	9	4	7	0	4								
19	6	1	7	0	4								
12	13	2	6	0	4								
16	16	1	4	1	5								
30	6	4	4	0	3								
15	12	3	6	0	2								
21	13	3	5	0	5								
14	9	0	5	0	4								
23	8	2	1	0	5								
15	12	5	9	0	5								
21	11	5	7	0	1								
17	2	0	5	0	6								
19	8	1	7	0	3								
15	10	4	8	0	3								
22	12	4	3	0	2								
20	7	2	1	0	6								
22	8	3	6	0	1								
27	8	2	5	0	2								
25	7	0	3	0	3								
22	6	3	11	0	4								
22	10	3	10	0	4								
11	7	1	10	0	5								
20	13	5	3	0	8								
23	13	1	4	0	3								
15	4	4	6	0	3								
21	11	1	7	0	6								
25	11	2	3	0	1								
19	10	2	6	0	4								
19	16	2	2	0	6								
23	5	3	3	0	9								
23	5	2	3	0	2								
21	11	4	3	0	6								
18	8	1	5	0	3								
25	8	1	4	0	4								
21	10	0	7	0	4								
17	9	1	1	0	1								
25	9	7	3	0	6								
22	12	1	5	0	3								
21	6	1	5	0	5								
20	11	2	2	0	3								
19	13	0	6	0	4								
15	3	2	6	0	6								
17	5	2	8	0	5								
12	3	3	4	0	4								
21	9	1	5	0	5								
21	7	2	5	0	3								
21	6	2	7	0	5								
22	3	1	4	0	5								
21	10	1	1	0	6								
20	10	1	6	0	1								
21	7	3	5	0	4								
15	7	1	7	0	4								
21	10	3	6	0	7								
20	7	5	11	0	4								
17	5	2	7	0	2								
28	10	3	5	0	4								
21	5	5	6	0	5								
11	9	2	4	0	1								
25	7	3	8	0	1								
28	12	2	7	0	2								
30	8	0	2	0	0								
26	14	2	2	0	4								
30	7	2	5	0	6								
17	10	3	8	0	1								
15	5	1	2	0	2								
23	9	1	2	0	5								
24	6	1	8	0	4								
11	2	3	4	0	3								
16	7	2	4	0	4								
15	6	0	5	0	3								
30	8	3	8	0	1								
15	9	2	4	0	5								
14	8	0	6	0	4								
24	8	0	3	0	1								
12	13	3	5	0	6								
20	7	2	4	0	8								
11	6	2	8	0	5								
21	11	1	4	1	1								
20	12	1	10	0	4								
20	7	1	7	0	3								
11	8	2	4	0	8								
12	8	3	8	0	4								
21	4	3	8	0	6								
15	8	2	1	0	2								
22	8	1	8	1	3								
19	9	4	10	0	3								
19	12	2	8	0	6								
23	2	2	8	0	2								
18	9	1	8	0	6								
14	9	3	8	0	4								
14	7	1	6	0	4								
19	15	3	6	0	2								
18	8	0	3	0	2								
15	10	1	5	0	3								
20	17	1	5	0	4								
17	12	7	11	0	4								
17	9	1	3	0	0								
18	8	1	6	0	4								
24	6	1	9	0	3								
23	8	3	2	0	7								
22	9	0	7	0	2								
22	9	3	9	0	4								
26	5	1	3	0	5								
24	8	1	3	0	2								
15	14	2	4	0	7								
30	12	3	3	0	2								
17	8	2	4	0	5								
20	11	2	3	0	4								
24	6	4	3	0	8								
22	10	1	3	0	4								
20	13	1	4	0	0								
14	7	3	7	0	3								
21	9	2	10	0	3								
19	11	1	4	0	8								
30	6	0	4	0	5								
22	9	2	5	0	3								
13	7	1	7	0	4								
22	8	3	11	0	5								
17	9	2	5	0	2								
17	11	3	9	0	1								
24	8	3	6	0	5								
23	6	2	2	0	4								
14	11	0	10	0	5								
14	4	1	5	0	4								
19	8	1	6	0	3								
21	7	2	1	0	2								
21	8	3	4	0	4								
18	10	3	3	0	1								
21	6	1	5	0	6								
12	9	2	6	0	3								
19	12	0	8	0	1								
16	10	2	1	0	5								
16	3	4	7	0	4								
22	9	5	5	0	6								
15	7	4	9	0	5								
13	6	0	8	0	4								
18	12	3	11	0	3								
15	10	4	3	0	3								
16	9	4	6	0	2								
25	12	3	5	0	6								
15	8	0	3	0	6								
20	12	0	7	0	0								
17	7	1	2	0	4								
18	5	3	6	0	2								
23	8	4	4	0	6								
21	5	4	6	0	3								
18	11	3	7	0	7								
24	9	4	7	0	4								
23	14	5	4	0	3								
23	9	1	4	0	2								
23	14	1	2	0	7								
19	11	3	6	0	4								
22	8	1	7	0	5								
22	13	2	6	0	4								
26	3	2	4	0	3								
20	6	1	5	0	4								
26	19	2	8	0	1								
22	11	0	7	0	4								
24	5	3	0	0	3								
20	8	1	4	0	7								
19	11	0	5	0	1								
22	6	4	2	0	7								
15	9	1	5	0	7								
14	6	5	7	0	3								
17	6	2	4	0	4								
17	5	3	4	0	5								
15	10	2	2	0	3								
18	7	4	3	0	1								
23	9	3	8	0	4								
18	6	5	8	0	5								
28	11	2	5	0	6								
21	9	3	7	0	4								
14	3	1	8	0	5								
29	9	2	6	0	6								
24	6	5	6	0	5								
12	5	2	4	0	2								
22	10	6	4	0	1								
19	10	2	9	0	2								
24	13	3	8	0	6								
20	12	0	13	0	2								
19	6	4	0	0	9								
11	8	1	8	0	4								
25	7	0	11	0	3								
15	10	5	7	0	2								
22	7	0	7	0	5								
15	4	2	3	0	3								
11	7	8	1	0	6								
36	6	0	5	0	5								
16	10	2	7	0	1								
20	7	2	10	0	3								
23	9	3	5	0	4								
19	7	6	5	0	5								
16	10	2	9	0	4								
13	9	1	5	0	4								
18	5	5	4	0	3								
22	9	4	8	0	4								
19	5	2	3	0	4								
19	8	1	5	0	4								
16	8	5	4	0	3								
19	5	5	7	0	5								
12	5	2	5	0	3								
24	4	3	10	0	6								
23	15	1	10	0	8								
18	6	2	7	0	3								
24	8	4	5	0	6								
17	8	2	4	0	3								
21	12	3	7	0	3								
27	11	2	3	0	3								
16	5	4	8	0	5								
22	9	4	4	0	3								
26	5	3	4	0	1								
18	9	1	6	0	2								
25	8	3	7	0	5								
17	10	0	4	0	3								
13	5	6	5	0	3								
20	7	4	4	0	2								
19	9	1	5	0	6								
21	8	2	10	0	4								
21	10	2	5	0	3								
22	11	2	1	0	7								
19	10	2	3	0	1								
19	11	1	6	0	7								
19	10	2	5	0	3								
15	9	1	7	0	7								
22	8	1	4	0	1								
20	8	1	4	0	4								
13	7	0	3	0	6								
22	7	1	4	0	5								
25	14	0	5	0	6								
23	8	0	5	0	4								
18	7	2	3	0	6								
25	12	5	5	0	2								
20	9	1	3	0	5								
26	7	2	10	0	8								
19	8	2	4	0	3								
20	5	1	6	0	5								
11	5	0	7	0	2								
29	9	2	8	0	4								
23	5	1	5	0	3								
18	10	1	7	0	2								
18	13	2	5	0	3								
14	9	2	10	0	5								
20	9	2	5	0	6								
17	8	2	8	0	4								
17	3	1	9	0	4								
18	3	1	7	0	3								
18	13	1	3	0	5								
23	9	3	9	0	6								
17	6	0	5	1	3								
20	12	2	6	0	3								
17	6	0	5	0	1								
21	10	0	4	0	7								
17	11	2	4	0	6								
22	12	0	7	0	1								
19	11	1	5	0	5								
30	8	4	4	0	4								
12	6	2	4	0	10								
17	16	1	8	0	1								
22	10	3	8	0	4								
19	7	1	7	0	5								
20	8	1	3	0	3								
20	8	3	5	0	3								
21	7	2	9	0	6								
21	7	2	3	0	6								
17	7	3	4	0	3								
13	8	0	6	0	1								
15	8	5	5	0	1								
18	10	0	4	0	5								
17	4	3	4	0	6								
15	11	3	8	0	3								
22	6	3	2	0	4								
24	5	1	5	0	5								
23	8	4	7	0	3								
18	12	0	5	0	4								
23	9	3	2	1	4								
18	7	0	4	0	7								
22	8	5	3	0	2								
22	5	2	4	0	2								
21	10	3	4	0	4								
23	7	1	7	0	3								
16	9	5	7	0	4								
27	5	3	7	0	2								
16	10	3	1	0	4								
22	7	3	8	0	5								
13	20	4	2	0	7								
22	9	4	4	0	3								
12	4	2	9	0	6								
14	8	0	2	0	2								
20	10	1	9	0	4								
17	11	1	5	0	7								
19	9	2	5	0	7								
19	5	1	5	0	0								
18	8	2	3	0	2								
18	9	0	5	1	6								
21	8	1	7	0	6								
23	6	2	3	0	6								
20	7	1	8	0	0								
15	8	1	6	0	8								
17	7	0	3	0	2								
11	8	1	6	0	6								
24	11	1	4	0	2								
18	13	1	4	0	1								
17	9	1	3	0	2								
25	19	1	5	0	4								
16	7	2	7	0	8								
20	1	4	4	0	4								
27	9	2	6	0	4								
24	5	0	8	0	3								
24	6	3	1	0	3								
25	14	0	4	0	3								
21	11	2	4	0	3								
17	12	7	7	0	4								
17	15	0	3	0	6								
22	12	3	2	0	5								
19	8	0	4	1	4								
28	7	0	2	1	3								
21	4	0	8	0	9								
28	9	2	6	0	3								
21	6	0	8	0	6								
23	7	4	2	0	2								
17	8	2	2	0	6								
18	7	2	10	0	2								
23	8	2	10	0	3								
24	9	4	6	0	2								
24	14	4	6	0	1								
20	11	2	7	0	4								
19	10	3	1	0	5								
21	9	3	3	0	1								
14	8	3	5	0	3								
28	6	3	9	0	3								
22	11	3	3	0	5								
24	8	2	8	0	3								
27	7	3	8	0	2								
21	6	1	6	0	3								
26	8	3	8	0	3								
24	13	1	3	0	6								
25	9	1	4	0	6								
14	9	4	6	0	7								
24	7	2	6	0	5								
16	5	1	4	0	3								
22	10	2	7	0	3								
13	5	3	7	0	3								
16	4	5	6	0	3								
11	8	4	2	0	7								
19	14	2	3	1	4								
26	9	4	1	0	3								
18	6	2	7	0	3								
11	7	1	2	0	1								
25	10	3	6	0	4								
15	9	3	6	0	4								
19	5	2	3	0	1								
19	5	2	6	0	4								
17	11	2	4	0	8								
18	10	2	5	0	4								
19	11	4	8	0	3								
22	10	2	5	0	5								
22	7	3	7	0	1								
19	8	2	8	0	1								
17	11	2	7	0	3								
22	7	2	4	0	0								
22	5	3	5	0	4								
19	12	2	7	0	5								
15	8	3	5	0	2								
17	3	1	6	0	5								
15	7	2	5	0	3								
14	12	0	5	0	2								
23	13	7	6	0	1								
27	4	7	10	0	2								
26	9	8	7	0	4								
27	7	0	4	0	3								
22	8	1	6	0	4								
15	9	3	5	0	3								
12	9	3	6	0	1								
18	12	2	7	0	6								
31	4	5	7	0	4								
19	4	0	4	0	7								
14	14	2	9	0	2								
16	10	0	6	0	2								
16	11	2	5	0	6								
10	8	2	6	0	2								
16	14	2	5	0	4								
17	8	3	2	0	3								
15	8	2	4	0	3								
21	11	1	8	0	4								
17	8	2	6	0	3								
16	4	0	9	0	3								
27	12	4	6	0	3								
23	10	0	4	0	2								
21	11	3	2	0	4								
14	13	2	2	0	3								
20	6	2	7	0	1								
25	8	3	1	0	3								
19	11	4	8	0	4								
21	4	3	8	0	1								
22	7	6	6	0	6								
19	11	3	3	0	5								
13	9	3	9	0	6								
14	5	3	6	0	3								
21	10	2	5	0	4								
29	9	2	4	0	4								
11	12	6	8	0	3								
18	5	1	8	0	5								
24	3	2	7	0	7								
20	10	1	2	0	3								
16	8	1	4	0	6								
16	2	2	4	0	3								
16	9	3	5	0	3								
26	13	4	3	0	4								
12	8	1	3	0	1								
16	6	4	4	0	4								
26	7	1	10	0	2								
18	9	2	6	0	5								
24	12	2	4	0	8								
19	8	2	3	0	3								
19	10	0	3	0	4								
20	12	4	6	0	2								
19	13	4	5	0	8								
20	9	0	1	0	1								
17	12	4	9	0	3								
19	7	0	6	0	2								
13	9	1	6	0	4								
18	9	3	7	0	2								
25	6	5	13	0	4								
23	11	4	6	0	1								
18	8	3	0	0	5								
10	16	3	5	0	7								
22	12	5	10	0	4								
22	9	4	4	0	1								
24	12	0	6	0	3								
20	9	2	8	0	6								
19	8	2	11	0	4								
21	13	2	9	0	2								
30	9	1	3	0	6								
21	11	2	3	0	2								
11	11	1	9	0	1								
16	6	3	6	0	0								
20	7	0	4	0	7								
21	8	3	6	0	7								
12	7	2	6	0	2								
19	11	2	7	0	0								
20	7	1	13	0	3								
13	9	6	4	0	5								
22	8	5	6	0	5								
14	8	2	6	0	3								
14	13	0	8	0	4								
16	10	6	4	0	4								
16	12	1	6	0	9								
19	7	1	7	0	4								
12	5	3	2	0	3								
15	9	3	2	0	3								
20	13	0	5	0	5								
17	6	3	7	0	3								
22	14	1	7	0	1								
15	10	2	6	0	4								
22	18	2	5	0	3								
20	10	4	6	0	3								
15	7	3	8	0	7								
20	11	1	5	0	4								
25	4	3	3	0	4								
18	5	2	11	0	4								
9	10	2	4	0	2								
27	12	4	5	0	4								
17	10	3	11	0	7								
16	9	1	4	0	2								
20	5	3	3	0	3								
21	8	4	7	0	4								
22	9	1	4	0	2								
14	10	3	5	0	8								
22	13	0	3	0	4								
14	7	0	4	0	2								
26	10	2	7	0	2								
24	9	1	4	0	5								
20	8	1	4	0	3								
22	8	3	4	0	2								
18	10	2	11	0	5								
18	8	2	6	0	8								
19	6	1	5	0	4								
25	7	0	7	0	3								
17	6	4	7	0	5								
16	11	1	5	0	5								
20	11	1	5	0	1								
22	7	4	8	0	3								
25	12	0	7	0	2								
26	8	2	4	0	9								
19	9	3	5	0	4								
10	8	1	6	0	6								
18	8	3	5	0	0								
22	4	4	5	0	1								
17	12	1	5	0	5								
11	11	2	8	0	5								
21	10	3	7	0	3								
22	10	6	5	0	6								
19	10	0	7	0	2								
19	11	0	7	0	5								
17	5	6	8	0	2								
21	11	5	4	0	3								
32	8	0	5	0	3								
21	5	5	3	0	3								
20	7	3	3	0	5								
26	11	2	4	0	2								
22	7	0	2	0	3								
16	8	3	6	0	4								
18	5	2	5	0	4								
23	14	3	6	0	9								
13	10	2	7	0	2								
26	13	4	8	0	2								
19	8	2	5	0	2								
17	9	3	5	0	4								
9	8	3	5	0	3								
20	7	5	5	0	1								
9	10	3	7	0	6								
25	7	2	2	0	2								
13	11	2	4	0	4								
23	6	0	6	0	3								
18	10	4	9	0	2								
23	7	1	4	0	5								
20	13	6	11	0	3								
14	13	0	14	0	4								
29	7	0	6	0	7								
13	12	2	6	0	6								
19	6	1	3	0	1								
17	10	5	5	0	3								
15	11	1	8	0	4								
23	9	1	3	0	6								
21	8	0	5	0	2								
14	11	3	7	0	3								
17	7	3	4	0	3								
17	6	1	5	0	4								
16	3	0	7	0	4								
16	6	0	4	0	5								
22	8	2	8	0	5								
8	5	1	5	0	6								
14	13	0	2	0	7								
25	8	2	6	0	4								
13	7	0	7	0	2								
20	18	1	12	0	6								
12	9	2	6	0	3								
14	10	2	6	0	4								
15	4	4	6	0	9								
22	11	0	3	0	4								
14	4	1	9	0	2								
17	11	1	4	0	5								
19	12	3	9	0	4								
20	10	3	5	0	6								
10	5	4	7	0	2								
14	9	4	6	0	4								
16	9	4	7	0	4								
22	11	1	8	0	3								
21	11	1	5	0	3								
18	5	3	5	0	3								
17	9	5	3	1	7								
15	5	0	7	0	2								
20	3	5	3	0	3								
15	4	1	3	0	4								
18	8	1	4	0	3								
17	8	3	4	0	5								
17	11	0	3	0	2								
21	6	2	9	0	4								
21	3	1	2	0	4								
13	8	2	8	0	2								
28	6	6	6	0	5								
19	7	4	6	0	5								
24	7	2	6	0	5								
21	5	3	4	0	4								
12	6	1	7	0	1								
18	9	2	4	0	5								
17	10	2	8	0	7								
20	19	4	8	0	1								
24	4	1	11	0	7								
22	5	4	9	0	4								
16	12	3	3	0	3								
16	5	2	9	0	1								
16	9	2	6	0	3								
20	13	3	4	0	4								
14	7	1	7	0	4								
19	8	4	8	1	6								
24	11	1	4	0	4								
24	11	1	7	0	1								
16	9	2	7	0	1								
24	2	4	4	0	0								
24	15	1	7	0	3								
19	14	1	5	0	4								
23	8	2	6	0	7								
16	11	3	7	0	3								
10	6	1	7	0	10								
19	6	1	10	0	2								
14	6	2	5	0	4								
23	7	1	2	0	2								
27	7	2	4	0	1								
14	10	5	6	0	7								
18	8	2	7	0	0								
10	16	4	8	0	4								
15	7	1	5	0	3								
31	12	5	5	0	3								
20	14	1	5	0	4								
26	9	0	7	0	2								
20	5	2	5	0	4								
25	12	2	7	0	3								
12	11	4	2	0	3								
22	7	1	8	0	5								
22	13	0	5	0	2								
27	7	3	3	0	3								
19	4	0	3	0	3								
26	5	1	6	0	7								
23	4	3	1	0	5								
22	4	2	8	0	5								
16	4	4	6	0	4								
15	9	4	9	0	4								
11	9	2	4	0	3								
16	10	1	4	0	4								
18	4	3	10	0	1								
17	10	2	3	0	5								
19	4	0	7	0	6								
16	9	3	5	0	1								
13	9	1	2	0	3								
21	11	2	8	0	2								
26	3	4	4	0	4								
21	9	2	5	0	2								
21	9	1	2	0	4								
14	9	4	6	0	3								
9	10	1	5	0	3								
21	8	3	5	0	4								
15	10	3	6	0	3								
30	8	2	8	0	4								
11	11	1	4	0	2								
16	7	3	5	0	3								
26	6	1	2	1	4								
19	4	6	3	0	4								
22	9	2	6	0	2								
13	5	2	8	1	2								
15	9	4	7	0	4								
18	6	4	1	0	4								
11	15	0	7	0	5								
26	7	1	6	0	3								
16	7	4	7	0	4								
20	5	2	5	0	5								
13	5	2	9	0	3								
20	10	1	4	0	2								
17	8	3	8	0	2								
12	11	4	5	0	3								
15	7	2	6	0	3								
12	11	0	2	0	6								
18	4	2	4	0	2								
18	9	3	9	0	4								
20	5	3	8	0	1								
22	6	5	6	0	3								
26	9	3	4	0	3								
19	4	1	5	0	0								
28	10	1	4	0	3								
23	7	0	3	0	2								
23	9	4	2	0	2								
15	13	1	4	0	3								
21	10	3	6	0	12								
22	8	3	6	0	3								
17	9	2	6	0	4								
17	14	2	9	0	2								
22	4	3	4	0	1								
22	11	4	6	0	3								
21	5	0	4	0	5								
26	5	1	8	0	2								
19	10	3	3	0	5								
22	9	1	3	0	3								
19	8	2	9	0	3								
16	12	2	5	0	3								
19	10	2	3	0	5								
16	7	3	2	0	6								
24	4	1	8	0	5								
10	10	1	2	0	6								
21	10	4	7	0	5								
19	11	1	7	0	4								
14	8	3	4	0	3								
21	8	1	6	0	5								
17	6	3	10	0	5								
28	12	1	6	0	2								
19	9	2	8	0	6								
18	6	1	7	0	3								
12	6	3	4	0	4								
16	14	0	7	0	6								
16	9	3	9	0	5								
21	7	2	7	0	2								
21	10	4	8	0	1								
25	10	1	5	0	2								
18	7	1	3	0	1								
22	14	6	5	0	3								
20	10	3	7	0	3								
21	9	0	3	0	5								
20	6	1	6	0	3								
26	13	2	5	0	6								
25	7	1	4	0	1								
15	6	1	6	0	3								
18	11	7	7	0	6								
21	10	2	6	0	2								
17	11	1	9	0	5								
12	9	3	4	0	0								
22	7	2	4	0	2								
25	15	3	8	0	1								
22	4	2	2	0	5								
17	7	2	4	0	5								
15	8	1	5	0	3								
17	3	2	3	0	2								
21	13	2	5	0	0								
19	9	3	4	0	5								
22	9	0	4	0	4								
15	9	1	7	0	2								
24	8	1	4	0	2								
18	5	2	7	0	1								
21	8	5	8	0	2								
17	9	4	4	0	3								
14	5	2	10	0	1								
23	11	2	4	1	5								
19	9	2	7	0	5								
20	6	0	5	0	5								
17	7	1	4	0	5								
22	13	2	9	0	4								
23	12	2	8	0	4								
10	8	4	5	0	3								
16	9	0	5	0	2								
13	11	2	1	0	5								
23	8	1	7	0	5								
17	9	0	10	0	2								
17	11	4	3	0	2								
19	9	3	6	0	5								
11	10	1	5	1	3								
20	13	3	5	0	4								
25	8	1	6	0	6								
11	4	4	3	0	3								
17	5	4	4	0	2								
15	6	5	5	0	9								
15	7	3	6	0	6								
18	6	1	6	0	4								
24	11	3	4	0	0								
20	7	2	3	0	3								
21	6	1	12	0	2								
20	11	0	4	0	6								
14	9	1	4	0	5								
17	6	3	7	0	3								
20	12	2	1	0	8								
26	6	2	4	0	7								
12	11	1	3	0	4								
18	9	3	2	0	2								
25	9	0	4	0	3								
21	8	2	6	0	5								
21	5	3	2	0	1								
25	4	0	7	0	4								
20	10	1	3	0	0								
21	12	2	6	0	5								
21	8	1	7	0	4								
8	12	3	4	0	1								
23	11	4	4	0	3								
27	6	4	9	0	4								
22	9	4	4	0	1								
15	6	3	8	0	4								
12	10	0	5	0	4								
28	7	2	2	0	9								
22	4	1	2	0	9								
17	9	4	8	0	4								
13	11	1	6	0	12								
32	8	6	6	0	0								
12	9	2	4	0	1								
19	2	0	9	0	2								
20	4	6	6	0	5								
19	7	4	2	0	4								
20	3	7	3	0	4								
25	8	2	3	0	1								
21	6	3	5	0	1								
24	5	2	7	0	2								
17	6	2	10	0	2								
10	11	2	6	0	5								
19	14	3	7	1	2								
24	6	5	4	0	5								
15	7	3	4	0	4								
25	8	1	4	0	3								
24	4	3	2	0	3								
16	12	2	4	0	3								
21	7	2	9	0	1								
27	4	0	7	0	5								
18	5	2	6	0	3								
16	9	1	3	0	4								
22	8	1	7	0	1								
17	5	1	6	0	3								
17	8	3	5	0	4								
23	8	4	4	0	5								
22	7	0	3	0	10								
16	7	2	9	0	2								
12	10	2	12	0	4								
9	4	0	8	0	4								
25	11	3	6	0	4								
15	10	1	2	0	3								
14	9	1	4	0	2								
15	7	2	4	0	5								
21	5	1	7	0	1								
24	6	1	4	0	4								
16	6	1	4	0	4								
20	5	3	6	0	6								
17	4	4	3	1	5								
20	9	4	3	0	1								
19	4	1	5	0	3								
27	7	1	6	0	1								
14	3	2	3	0	3								
25	10	4	5	0	2								
21	12	1	8	0	7								
23	5	5	7	0	2								
26	7	3	5	0	6								
19	10	1	5	0	1								
18	6	1	7	0	7								
22	10	0	9	0	3								
16	8	2	8	0	2								
17	7	1	8	0	4								
17	6	3	7	0	2								
14	7	1	5	0	1								
18	6	2	4	0	7								
14	6	8	4	0	2								
30	7	1	3	0	4								
10	5	3	7	0	1								
20	9	1	2	0	6								
17	10	3	4	0	5								
23	17	3	5	0	3								
17	13	4	4	0	2								
17	9	5	6	0	5								
16	4	3	6	0	2								
18	7	1	7	0	4								
16	9	2	6	0	6								
18	15	0	7	0	3								
33	6	2	8	1	0								
18	8	0	9	0	2								
23	6	2	13	0	1								
16	8	4	4	0	2								
16	9	3	7	0	3								
22	8	4	4	0	4								
20	5	4	4	0	5								
14	9	2	5	0	2								
17	17	3	2	0	7								
20	11	3	8	0	4								
11	9	1	7	0	0								
24	8	3	5	0	6								
25	6	1	5	0	6								
17	7	3	7	0	3								
29	6	3	8	0	10								
26	11	1	5	0	7								
14	9	2	5	0	5								
16	12	1	10	0	5								
18	3	2	7	0	2								
22	8	3	2	0	5								
18	7	3	5	0	7								
23	5	4	3	0	6								
10	12	1	4	0	1								
15	14	4	3	0	1								
22	8	1	5	0	5								
16	7	4	5	0	3								
23	6	0	4	0	3								
17	6	1	4	0	5								
23	9	2	5	0	4								
15	7	1	5	0	5								
11	6	3	4	0	5								
11	13	8	12	0	5								
19	8	4	4	0	5								
24	4	1	6	0	6								
17	10	5	5	0	3								
19	7	4	8	0	4								
10	9	0	5	0	3								
19	10	3	2	1	1								
11	9	0	4	0	2								
14	13	6	6	0	5								
14	8	4	9	0	2								
27	6	3	4	0	11								
19	9	1	9	0	4								
14	9	3	2	0	8								
14	3	2	6	0	4								
12	9	0	9	0	1								
20	7	6	11	0	2								
13	6	1	6	1	4								
22	8	3	4	0	2								
14	8	3	9	0	4								
25	8	1	8	0	5								
20	5	4	8	0	6								
18	8	0	3	0	5								
13	9	1	6	0	6								
12	7	1	3	1	3								
20	3	2	7	0	3								
20	9	0	3	0	4								
25	11	4	3	0	2								
28	7	0	4	0	3								
16	9	4	6	0	3								
13	11	6	3	0	2								
16	7	0	5	0	5								
29	12	2	6	0	0								
18	9	1	6	0	6								
10	10	4	7	0	2								
9	10	4	3	0	2								
18	3	2	6	0	3								
17	6	4	3	0	1								
17	10	0	4	0	5								
12	6	1	7	0	3								
21	6	3	3	0	5								
19	5	2	2	0	4								
19	8	2	8	0	3								
10	3	3	7	0	4								
21	8	2	10	0	4								
24	9	3	3	0	2								
14	8	2	4	0	4								
11	5	2	4	0	6								
24	8	3	3	0	5								
20	11	2	4	0	4								
22	8	3	9	0	8								
19	10	5	9	0	3								
17	7	3	3	0	1								
23	9	3	5	0	2								
13	6	1	5	0	1								
25	4	3	12	0	6								
25	7	0	0	0	5								
24	11	3	5	0	5								
18	7	1	6	0	1								
29	6	2	6	0	0								
17	12	5	9	0	5								
19	9	2	5	0	2								
17	4	1	10	0	2								
16	9	1	6	0	7								
16	10	3	7	0	2								
15	8	1	5	0	4								
20	11	3	1	0	3								
15	7	0	4	0	7								
23	17	2	2	0	1								
25	9	4	5	0	1								
22	11	0	12	0	4								
22	9	0	6	0	0								
25	5	2	4	0	3								
25	3	2	6	0	2								
16	8	2	6	0	4								
25	9	5	5	0	5								
17	8	2	3	0	8								
19	7	4	9	0	2								
29	9	2	11	0	3								
20	7	2	6	0	4								
15	17	2	7	0	8								
19	13	1	4	0	3								
17	8	5	5	0	1								
27	9	3	4	0	8								
20	10	1	9	0	5								
19	6	4	9	0	2								
20	5	2	6	0	0								
21	10	4	8	0	4								
16	8	0	5	0	10								
20	9	1	10	0	4								
11	9	1	1	0	6								
23	7	1	4	0	6								
24	11	1	8	0	5								
18	10	2	4	0	4								
40	9	1	7	0	2								
25	9	0	5	0	2								
22	5	1	4	0	5								
15	9	1	6	0	5								
17	12	3	5	0	6								
19	8	4	1	0	4								
14	12	2	4	0	7								
14	6	1	2	0	6								
21	3	5	3	0	5								
23	8	2	4	0	1								
23	7	2	4	0	3								
12	10	0	3	0	3								
14	11	5	3	0	6								
24	7	1	2	0	8								
27	9	2	7	0	4								
21	8	6	7	0	4								
17	7	5	5	0	1								
15	9	3	3	0	7								
17	6	3	6	0	3								
17	13	4	11	1	5								
16	8	2	3	0	2								
12	12	0	7	0	3								
11	4	4	4	0	1								
21	9	5	6	0	4								
12	11	3	4	0	2								
15	6	4	3	1	2								
14	10	3	10	0	1								
18	7	0	5	0	1								
24	8	5	6	0	6								
24	12	1	5	0	2								
22	7	1	4	0	4								
22	11	0	6	0	1								
29	6	3	5	0	3								
12	5	3	5	0	5								
21	4	4	4	0	6								
10	5	4	6	0	3								
21	6	0	6	0	5								
22	6	3	4	0	4								
19	6	2	5	0	2								
24	7	2	7	0	3								
20	9	0	5	0	2								
21	9	2	6	0	8								
18	4	3	6	0	5								
20	5	2	7	0	4								
16	14	4	1	0	4								
16	9	2	5	0	1								
18	15	1	10	0	4								
16	3	1	2	0	2								
19	5	2	5	0	3								
21	11	2	4	0	6								
15	6	3	6	0	3								
18	4	4	3	0	4								
15	9	2	4	0	5								
27	9	2	7	0	3								
14	9	3	5	0	2								
17	11	0	7	0	2								
15	12	5	4	0	3								
17	10	0	4	0	5								
22	11	1	5	0	2								
24	5	3	7	0	5								
19	13	3	7	0	2								
23	7	4	7	0	2								
18	11	1	2	0	6								
23	11	2	4	0	4								
19	7	4	3	0	3								
15	10	2	7	0	4								
