PicoQuant	FluoFit	4.4.0.1				
Saved	:	08/04/2011	16:20:08			
Data	Set	#0				
Decay	IRF					
t[ns]	Intens.	t[ns]	Intens.			
20.2928	24	20.3568	0			
20.3002	19	20.3642	0			
20.3075	19	20.3715	0			
20.3148	25	20.3788	1			
20.3221	20	20.3861	0			
20.3295	20	20.3935	0			
20.3368	25	20.4008	0			
20.3441	22	20.4081	0			
20.3515	22	20.4155	0			
20.3588	21	20.4228	0			
20.3661	25	20.4301	1			
20.3735	21	20.4375	0			
20.3808	26	20.4448	0			
20.3881	27	20.4521	0			
20.3955	28	20.4595	0			
20.4028	24	20.4668	0			
20.4101	22	20.4741	0			
20.4175	34	20.4814	0			
20.4248	21	20.4888	0			
20.4321	24	20.4961	0			
20.4394	21	20.5034	0			
20.4468	30	20.5108	0			
20.4541	16	20.5181	0			
20.4614	20	20.5254	0			
20.4688	27	20.5328	0			
20.4761	21	20.5401	0			
20.4834	23	20.5474	0			
20.4908	17	20.5548	0			
20.4981	21	20.5621	0			
20.5054	22	20.5694	0			
20.5128	20	20.5768	0			
20.5201	13	20.5841	0			
20.5274	20	20.5914	0			
20.5348	18	20.5987	0			
20.5421	19	20.6061	0			
20.5494	24	20.6134	0			
20.5567	24	20.6207	0			
20.5641	10	20.6281	0			
20.5714	24	20.6354	0			
20.5787	28	20.6427	0			
20.5861	25	20.6501	0			
20.5934	21	20.6574	1			
20.6007	20	20.6647	0			
20.6081	17	20.6721	0			
20.6154	23	20.6794	0			
20.6227	20	20.6867	0			
20.6301	17	20.6941	0			
20.6374	23	20.7014	0			
20.6447	22	20.7087	0			
20.6521	20	20.716	0			
20.6594	18	20.7234	0			
20.6667	19	20.7307	0			
20.674	23	20.738	0			
20.6814	26	20.7454	0			
20.6887	30	20.7527	0			
20.696	22	20.76	0			
20.7034	19	20.7674	0			
20.7107	20	20.7747	0			
20.718	26	20.782	0			
20.7254	25	20.7894	0			
20.7327	24	20.7967	0			
20.74	19	20.804	0			
20.7474	21	20.8114	0			
20.7547	21	20.8187	0			
20.762	16	20.826	0			
20.7694	29	20.8333	0			
20.7767	27	20.8407	0			
20.784	21	20.848	0			
20.7913	31	20.8553	0			
20.7987	22	20.8627	0			
20.806	26	20.87	1			
20.8133	23	20.8773	0			
20.8207	24	20.8847	0			
20.828	16	20.892	0			
20.8353	16	20.8993	0			
20.8427	16	20.9067	0			
20.85	17	20.914	0			
20.8573	25	20.9213	0			
20.8647	17	20.9287	0			
20.872	21	20.936	1			
20.8793	14	20.9433	0			
20.8867	18	20.9506	1			
20.894	21	20.958	0			
20.9013	21	20.9653	0			
20.9086	16	20.9726	0			
20.916	24	20.98	1			
20.9233	26	20.9873	0			
20.9306	24	20.9946	0			
20.938	26	21.002	0			
20.9453	21	21.0093	0			
20.9526	16	21.0166	0			
20.96	22	21.024	0			
20.9673	26	21.0313	0			
20.9746	12	21.0386	0			
20.982	27	21.046	0			
20.9893	25	21.0533	0			
20.9966	17	21.0606	0			
21.0039	13	21.0679	1			
21.0113	23	21.0753	0			
21.0186	23	21.0826	0			
21.0259	18	21.0899	1			
21.0333	17	21.0973	0			
21.0406	22	21.1046	0			
21.0479	26	21.1119	0			
21.0553	21	21.1193	0			
21.0626	26	21.1266	0			
21.0699	20	21.1339	0			
21.0773	13	21.1413	0			
21.0846	18	21.1486	1			
21.0919	25	21.1559	0			
21.0993	22	21.1633	0			
21.1066	28	21.1706	0			
21.1139	17	21.1779	0			
21.1212	24	21.1852	0			
21.1286	21	21.1926	0			
21.1359	21	21.2001	0			
21.1432	16	21.2072	0			
21.1506	19	21.2146	0			
21.1579	24	21.2219	0			
21.1652	16	21.2292	0			
21.1726	18	21.2366	0			
21.1799	28	21.2439	0			
21.1872	20	21.2512	0			
21.1946	29	21.2586	0			
21.2019	22	21.2659	0			
21.2092	18	21.2732	0			
21.2166	18	21.2806	0			
21.2239	19	21.2879	0			
21.2312	22	21.2952	0			
21.2385	25	21.3025	0			
21.2459	18	21.3099	0			
21.2532	15	21.3172	0			
21.2605	20	21.3245	0			
21.2679	25	21.3319	0			
21.2752	22	21.3392	0			
21.2825	21	21.3465	0			
21.2899	22	21.3539	0			
21.2972	18	21.3612	0			
21.3045	26	21.3685	0			
21.3119	19	21.3759	0			
21.3192	24	21.3832	0			
21.3265	26	21.3905	0			
21.3339	25	21.3979	0			
21.3412	23	21.4052	0			
21.3485	16	21.4125	0			
21.3558	14	21.4198	0			
21.3632	16	21.4272	0			
21.3705	25	21.4345	0			
21.3778	19	21.4418	0			
21.3852	17	21.4492	0			
21.3925	23	21.4565	0			
21.3998	23	21.4638	0			
21.4072	15	21.4712	0			
21.4145	21	21.4785	0			
21.4218	21	21.4858	0			
21.4292	21	21.4932	0			
21.4365	13	21.5005	0			
21.4438	25	21.5078	0			
21.4512	31	21.5152	0			
21.4585	19	21.5225	0			
21.4658	20	21.5298	0			
21.4731	13	21.5371	0			
21.4805	25	21.5445	0			
21.4878	23	21.5518	0			
21.4951	15	21.5591	0			
21.5025	20	21.5665	0			
21.5098	21	21.5738	0			
21.5171	18	21.5811	0			
21.5245	21	21.5885	0			
21.5318	13	21.5958	0			
21.5391	25	21.6031	0			
21.5465	20	21.6105	0			
21.5538	21	21.6178	0			
21.5611	10	21.6251	0			
21.5685	16	21.6325	0			
21.5758	30	21.6398	0			
21.5831	14	21.6471	0			
21.5904	16	21.6544	0			
21.5978	24	21.6618	0			
21.6051	18	21.6691	0			
21.6124	18	21.6764	0			
21.6198	29	21.6838	0			
21.6271	16	21.6911	0			
21.6344	15	21.6984	0			
21.6418	19	21.7058	0			
21.6491	22	21.7131	0			
21.6564	20	21.7204	0			
21.6638	14	21.7278	0			
21.6711	20	21.7351	0			
21.6784	18	21.7424	0			
21.6858	21	21.7498	0			
21.6931	26	21.7571	0			
21.7004	28	21.7644	0			
21.7077	14	21.7717	1			
21.7151	17	21.7791	0			
21.7224	24	21.7864	0			
21.7297	27	21.7937	0			
21.7371	21	21.8011	0			
21.7444	19	21.8084	0			
21.7517	17	21.8157	0			
21.7591	28	21.8231	0			
21.7664	20	21.8304	0			
21.7737	22	21.8377	0			
21.7811	19	21.8451	0			
21.7884	13	21.8524	0			
21.7957	19	21.8597	0			
21.8031	27	21.8671	0			
21.8104	24	21.8744	0			
21.8177	17	21.8817	0			
21.825	15	21.889	0			
21.8324	25	21.8964	0			
21.8397	26	21.9037	0			
21.847	17	21.911	0			
21.8544	18	21.9184	0			
21.8617	21	21.9257	0			
21.869	17	21.933	0			
21.8764	19	21.9404	0			
21.8837	30	21.9477	0			
21.891	18	21.955	0			
21.8984	15	21.9624	0			
21.9057	25	21.9697	0			
21.913	28	21.977	1			
21.9204	19	21.9844	0			
21.9277	14	21.9917	0			
21.935	20	22.0001	1			
21.9423	18	22.0063	0			
21.9497	17	22.0137	0			
21.957	16	22.021	0			
21.9643	20	22.0283	0			
21.9717	21	22.0357	0			
21.979	25	22.043	0			
21.9863	21	22.0503	0			
21.9937	19	22.0577	0			
22.001	15	22.065	0			
22.0083	11	22.0723	0			
22.0157	16	22.0797	0			
22.023	20	22.087	0			
22.0303	25	22.0943	0			
22.0377	17	22.1016	0			
22.045	17	22.109	0			
22.0523	19	22.1163	0			
22.0596	22	22.1236	0			
22.067	15	22.131	0			
22.0743	20	22.1383	0			
22.0816	17	22.1456	0			
22.089	21	22.153	0			
22.0963	20	22.1603	0			
22.1036	20	22.1676	0			
22.111	16	22.175	0			
22.1183	14	22.1823	0			
22.1256	22	22.1896	0			
22.133	13	22.197	1			
22.1403	14	22.2043	0			
22.1476	22	22.2116	0			
22.155	20	22.2189	0			
22.1623	28	22.2263	1			
22.1696	18	22.2336	0			
22.1769	19	22.2409	0			
22.1843	23	22.2483	0			
22.1916	28	22.2556	0			
22.1989	17	22.2629	0			
22.2063	26	22.2703	0			
22.2136	16	22.2776	0			
22.2209	12	22.2849	0			
22.2283	23	22.2923	1			
22.2356	25	22.2996	0			
22.2429	14	22.3069	0			
22.2503	12	22.3143	0			
22.2576	21	22.3216	0			
22.2649	14	22.3289	0			
22.2723	17	22.3362	0			
22.2796	20	22.3436	1			
22.2869	22	22.3509	0			
22.2942	15	22.3582	0			
22.3016	22	22.3656	1			
22.3089	24	22.3729	0			
22.3162	23	22.3802	0			
22.3236	21	22.3876	0			
22.3309	15	22.3949	0			
22.3382	24	22.4022	0			
22.3456	9	22.4096	0			
22.3529	19	22.4169	0			
22.3602	13	22.4242	0			
22.3676	17	22.4316	0			
22.3749	11	22.4389	0			
22.3822	15	22.4462	0			
22.3896	18	22.4535	0			
22.3969	18	22.4609	0			
22.4042	21	22.4682	0			
22.4115	15	22.4755	0			
22.4189	17	22.4829	0			
22.4262	18	22.4902	0			
22.4335	13	22.4975	0			
22.4409	26	22.5049	0			
22.4482	14	22.5122	0			
22.4555	13	22.5195	0			
22.4629	19	22.5269	0			
22.4702	20	22.5342	0			
22.4775	18	22.5415	0			
22.4849	11	22.5489	0			
22.4922	24	22.5562	0			
22.4995	14	22.5635	0			
22.5069	21	22.5708	0			
22.5142	18	22.5782	0			
22.5215	13	22.5855	0			
22.5288	19	22.5928	0			
22.5362	20	22.6002	0			
22.5435	23	22.6075	1			
22.5508	18	22.6148	0			
22.5582	12	22.6222	0			
22.5655	24	22.6295	0			
22.5728	15	22.6368	0			
22.5802	23	22.6442	0			
22.5875	20	22.6515	0			
22.5948	12	22.6588	0			
22.6022	9	22.6662	0			
22.6095	21	22.6735	0			
22.6168	21	22.6808	0			
22.6241	26	22.6881	0			
22.6315	19	22.6955	0			
22.6388	25	22.7028	0			
22.6461	20	22.7101	0			
22.6535	17	22.7175	0			
22.6608	19	22.7248	0			
22.6681	11	22.7321	0			
22.6755	22	22.7395	0			
22.6828	16	22.7468	1			
22.6901	19	22.7541	0			
22.6975	12	22.7615	0			
22.7048	26	22.7688	1			
22.7121	19	22.7761	0			
22.7195	21	22.7835	0			
22.7268	17	22.7908	0			
22.7341	19	22.7981	0			
22.7414	20	22.8054	0			
22.7488	23	22.8128	1			
22.7561	21	22.8201	0			
22.7634	23	22.8274	0			
22.7708	20	22.8348	0			
22.7781	22	22.8421	0			
22.7854	24	22.8494	0			
22.7928	20	22.8568	0			
22.8001	14	22.8641	0			
22.8074	15	22.8714	0			
22.8148	15	22.8788	0			
22.8221	16	22.8861	0			
22.8294	10	22.8934	0			
22.8368	20	22.9008	0			
22.8441	17	22.9081	0			
22.8514	6	22.9154	0			
22.8587	17	22.9227	0			
22.8661	17	22.9301	0			
22.8734	13	22.9374	0			
22.8807	22	22.9447	0			
22.8881	22	22.9521	0			
22.8954	15	22.9594	0			
22.9027	17	22.9667	0			
22.9101	28	22.9741	0			
22.9174	20	22.9814	0			
22.9247	13	22.9887	1			
22.9321	26	22.9961	1			
22.9394	18	23.0034	0			
22.9467	13	23.0107	0			
22.9541	13	23.0181	0			
22.9614	14	23.0254	0			
22.9687	13	23.0327	0			
22.976	20	23.04	0			
22.9834	26	23.0474	0			
22.9907	16	23.0547	0			
22.998	14	23.062	0			
23.0054	21	23.0694	0			
23.0127	16	23.0767	0			
23.02	13	23.084	0			
23.0274	9	23.0914	0			
23.0347	19	23.0987	0			
23.042	16	23.106	0			
23.0494	17	23.1134	0			
23.0567	15	23.1207	0			
23.064	18	23.128	0			
23.0714	13	23.1354	0			
23.0787	15	23.1427	0			
23.086	18	23.15	0			
23.0933	24	23.1573	0			
23.1007	20	23.1647	0			
23.108	18	23.172	0			
23.1153	18	23.1793	0			
23.1227	19	23.1867	0			
23.13	11	23.194	0			
23.1373	21	23.2013	0			
23.1447	20	23.2087	1			
23.152	17	23.216	0			
23.1593	17	23.2233	0			
23.1667	23	23.2307	0			
23.174	13	23.238	0			
23.1813	19	23.2453	0			
23.1887	19	23.2527	0			
23.196	22	23.26	0			
23.2033	31	23.2673	0			
23.2106	15	23.2746	0			
23.218	18	23.282	1			
23.2253	13	23.2893	0			
23.2326	19	23.2966	0			
23.24	17	23.304	0			
23.2473	14	23.3113	0			
23.2546	15	23.3186	0			
23.262	12	23.326	0			
23.2693	24	23.3333	0			
23.2766	6	23.3406	0			
23.284	19	23.348	0			
23.2913	12	23.3553	0			
23.2986	17	23.3626	0			
23.306	20	23.37	1			
23.3133	14	23.3773	0			
23.3206	16	23.3846	0			
23.3279	17	23.3919	0			
23.3353	12	23.3993	0			
23.3426	13	23.4066	0			
23.3499	14	23.4139	0			
23.3573	17	23.4213	0			
23.3646	20	23.4286	0			
23.3719	16	23.4359	1			
23.3793	18	23.4433	0			
23.3866	11	23.4506	0			
23.3939	15	23.4579	0			
23.4013	8	23.4653	0			
23.4086	19	23.4726	0			
23.4159	18	23.4799	0			
23.4233	12	23.4873	0			
23.4306	24	23.4946	0			
23.4379	10	23.5019	0			
23.4452	19	23.5092	0			
23.4526	19	23.5166	0			
23.4599	21	23.5239	0			
23.4672	19	23.5312	0			
23.4746	19	23.5386	0			
23.4819	14	23.5459	0			
23.4892	14	23.5532	0			
23.4966	17	23.5606	0			
23.5039	30	23.5679	0			
23.5112	21	23.5752	0			
23.5186	14	23.5826	0			
23.5259	16	23.5899	0			
23.5332	17	23.5972	0			
23.5406	13	23.6046	0			
23.5479	11	23.6119	0			
23.5552	17	23.6192	0			
23.5625	19	23.6265	0			
23.5699	17	23.6339	0			
23.5772	18	23.6412	1			
23.5845	14	23.6485	0			
23.5919	13	23.6559	0			
23.5992	12	23.6632	0			
23.6065	15	23.6705	0			
23.6139	12	23.6779	0			
23.6212	17	23.6852	1			
23.6285	18	23.6925	0			
23.6359	20	23.6999	1			
23.6432	13	23.7072	0			
23.6505	15	23.7145	0			
23.6579	15	23.7218	0			
23.6652	13	23.7292	0			
23.6725	20	23.7365	0			
23.6798	18	23.7438	0			
23.6872	23	23.7512	0			
23.6945	18	23.7585	0			
23.7018	15	23.7658	0			
23.7092	20	23.7732	0			
23.7165	15	23.7805	0			
23.7238	17	23.7878	0			
23.7312	8	23.7952	0			
23.7385	15	23.8025	0			
23.7458	16	23.8098	0			
23.7532	15	23.8172	0			
23.7605	20	23.8245	0			
23.7678	22	23.8318	0			
23.7752	15	23.8391	0			
23.7825	11	23.8465	0			
23.7898	10	23.8538	0			
23.7971	16	23.8611	0			
23.8045	11	23.8685	0			
23.8118	17	23.8758	0			
23.8191	18	23.8831	0			
23.8265	13	23.8905	0			
23.8338	20	23.8978	0			
23.8411	12	23.9051	0			
23.8485	16	23.9125	0			
23.8558	10	23.9198	0			
23.8631	14	23.9271	0			
23.8705	9	23.9345	0			
23.8778	12	23.9418	0			
23.8851	12	23.9491	0			
23.8925	17	23.9564	0			
23.8998	17	23.9638	0			
23.9071	15	23.9711	0			
23.9144	18	23.9784	1			
23.9218	17	23.9858	0			
23.9291	20	23.9931	0			
23.9364	14	24.0004	0			
23.9438	17	24.0078	0			
23.9511	19	24.0151	0			
23.9584	20	24.0224	0			
23.9658	18	24.0298	0			
23.9731	13	24.0371	0			
23.9804	8	24.0444	0			
23.9878	21	24.0518	0			
23.9951	14	24.0591	0			
24.0024	18	24.0664	0			
24.0098	15	24.0737	0			
24.0171	18	24.0811	0			
24.0244	17	24.0884	0			
24.0317	16	24.0957	0			
24.0391	15	24.1031	0			
24.0464	13	24.1104	0			
24.0537	15	24.1177	1			
24.0611	9	24.1251	0			
24.0684	11	24.1324	0			
24.0757	14	24.1397	0			
24.0831	18	24.1471	0			
24.0904	21	24.1544	0			
24.0977	15	24.1617	0			
24.1051	17	24.1691	0			
24.1124	10	24.1764	0			
24.1197	20	24.1837	0			
24.1271	15	24.191	0			
24.1344	9	24.1984	0			
24.1417	21	24.2057	0			
24.149	12	24.213	0			
24.1564	18	24.2204	0			
24.1637	12	24.2277	0			
24.171	22	24.235	0			
24.1784	14	24.2424	0			
24.1857	16	24.2497	0			
24.193	13	24.257	0			
24.2004	18	24.2644	0			
24.2077	15	24.2717	0			
24.215	18	24.279	0			
24.2224	18	24.2864	1			
24.2297	15	24.2937	0			
24.237	14	24.301	0			
24.2443	20	24.3083	0			
24.2517	25	24.3157	0			
24.259	13	24.323	0			
24.2663	14	24.3303	0			
24.2737	17	24.3377	0			
24.281	13	24.345	0			
24.2883	14	24.3523	0			
24.2957	14	24.3597	0			
24.303	16	24.367	0			
24.3103	25	24.3743	0			
24.3177	22	24.3817	0			
24.325	13	24.389	0			
24.3323	13	24.3963	0			
24.3397	11	24.4037	0			
24.347	18	24.411	0			
24.3543	15	24.4183	1			
24.3616	11	24.4256	0			
24.369	19	24.433	0			
24.3763	8	24.4403	0			
24.3836	14	24.4476	0			
24.391	17	24.455	0			
24.3983	13	24.4623	0			
24.4056	17	24.4696	0			
24.413	10	24.477	0			
24.4203	13	24.4843	0			
24.4276	14	24.4916	0			
24.435	15	24.499	0			
24.4423	18	24.5063	0			
24.4496	10	24.5136	0			
24.457	14	24.521	0			
24.4643	22	24.5283	0			
24.4716	8	24.5356	0			
24.4789	12	24.5429	0			
24.4863	14	24.5503	0			
24.4936	17	24.5576	0			
24.5009	8	24.5649	0			
24.5083	22	24.5723	0			
24.5156	17	24.5796	0			
24.5229	15	24.5869	0			
24.5303	19	24.5943	0			
24.5376	10	24.6016	0			
24.5449	12	24.6089	0			
24.5523	22	24.6163	0			
24.5596	14	24.6236	0			
24.5669	10	24.6309	0			
24.5743	11	24.6383	0			
24.5816	15	24.6456	0			
24.5889	10	24.6529	0			
24.5962	17	24.6602	0			
24.6036	15	24.6676	0			
24.6109	9	24.6749	0			
24.6182	10	24.6822	0			
24.6256	12	24.6896	0			
24.6329	9	24.6969	0			
24.6402	12	24.7042	0			
24.6476	15	24.7116	0			
24.6549	9	24.7189	0			
24.6622	11	24.7262	0			
24.6696	11	24.7336	0			
24.6769	13	24.7409	0			
24.6842	16	24.7482	1			
24.6916	12	24.7556	0			
24.6989	19	24.7629	0			
24.7062	9	24.7702	0			
24.7135	10	24.7775	0			
24.7209	15	24.7849	0			
24.7282	16	24.7922	0			
24.7355	5	24.7995	0			
24.7429	25	24.8069	0			
24.7502	13	24.8142	0			
24.7575	13	24.8215	0			
24.7649	12	24.8289	0			
24.7722	13	24.8362	0			
24.7795	16	24.8435	0			
24.7869	13	24.8509	0			
24.7942	18	24.8582	0			
24.8015	16	24.8655	0			
24.8089	17	24.8729	0			
24.8162	17	24.8802	0			
24.8235	6	24.8875	0			
24.8308	7	24.8948	0			
24.8382	13	24.9022	0			
24.8455	14	24.9095	0			
24.8528	15	24.9168	0			
24.8602	11	24.9242	0			
24.8675	10	24.9315	0			
24.8748	15	24.9388	0			
24.8822	18	24.9462	0			
24.8895	13	24.9535	0			
24.8968	20	24.9608	0			
24.9042	15	24.9682	0			
24.9115	17	24.9755	0			
24.9188	21	24.9828	0			
24.9262	9	24.9902	0			
24.9335	16	24.9975	0			
24.9408	14	25.0048	0			
24.9481	12	25.0121	0			
24.9555	12	25.0195	1			
24.9628	14	25.0268	0			
24.9701	17	25.0341	0			
24.9775	15	25.0415	0			
24.9848	13	25.0488	0			
24.9921	16	25.0561	0			
25.0005	20	25.0635	0			
25.0068	9	25.0708	0			
25.0141	15	25.0781	0			
25.0215	13	25.0855	0			
25.0288	14	25.0928	0			
25.0361	17	25.1001	0			
25.0435	13	25.1075	0			
25.0508	8	25.1148	0			
25.0581	10	25.1221	0			
25.0654	16	25.1294	0			
25.0728	16	25.1368	0			
25.0801	9	25.1441	1			
25.0874	15	25.1514	0			
25.0948	10	25.1588	0			
25.1021	11	25.1661	0			
25.1094	10	25.1734	0			
25.1168	17	25.1808	0			
25.1241	17	25.1881	0			
25.1314	15	25.1954	0			
25.1388	10	25.2028	0			
25.1461	17	25.2101	0			
25.1534	13	25.2174	0			
25.1608	9	25.2248	0			
25.1681	15	25.2321	0			
25.1754	17	25.2394	0			
25.1827	15	25.2467	0			
25.1901	16	25.2541	0			
25.1974	13	25.2614	0			
25.2047	8	25.2687	0			
25.2121	11	25.2761	0			
25.2194	16	25.2834	0			
25.2267	16	25.2907	0			
25.2341	12	25.2981	0			
25.2414	13	25.3054	0			
25.2487	14	25.3127	0			
25.2561	8	25.3201	0			
25.2634	23	25.3274	0			
25.2707	18	25.3347	0			
25.2781	14	25.342	0			
25.2854	16	25.3494	0			
25.2927	15	25.3567	0			
25.3	14	25.364	0			
25.3074	17	25.3714	0			
25.3147	13	25.3787	0			
25.322	12	25.386	0			
25.3294	14	25.3934	0			
25.3367	17	25.4007	0			
25.344	12	25.408	0			
25.3514	15	25.4154	0			
25.3587	8	25.4227	0			
25.366	14	25.43	0			
25.3734	17	25.4374	0			
25.3807	15	25.4447	0			
25.388	14	25.452	0			
25.3954	19	25.4593	0			
25.4027	16	25.4667	1			
25.41	10	25.474	0			
25.4173	13	25.4813	0			
25.4247	13	25.4887	0			
25.432	19	25.496	0			
25.4393	20	25.5033	0			
25.4467	17	25.5107	0			
25.454	12	25.518	0			
25.4613	14	25.5253	0			
25.4687	8	25.5327	0			
25.476	17	25.54	0			
25.4833	10	25.5473	0			
25.4907	14	25.5547	0			
25.498	14	25.562	0			
25.5053	15	25.5693	1			
25.5127	13	25.5766	0			
25.52	13	25.584	0			
25.5273	12	25.5913	0			
25.5346	14	25.5986	0			
25.542	16	25.606	0			
25.5493	13	25.6133	0			
25.5566	15	25.6206	0			
25.564	6	25.628	0			
25.5713	15	25.6353	0			
25.5786	15	25.6426	0			
25.586	14	25.65	0			
25.5933	15	25.6573	1			
25.6006	11	25.6646	0			
25.608	11	25.672	0			
25.6153	12	25.6793	0			
25.6226	16	25.6866	0			
25.63	17	25.6939	0			
25.6373	11	25.7013	0			
25.6446	17	25.7086	0			
25.6519	11	25.7159	0			
25.6593	12	25.7233	0			
25.6666	12	25.7306	0			
25.6739	18	25.7379	0			
25.6813	11	25.7453	0			
25.6886	19	25.7526	1			
25.6959	13	25.7599	0			
25.7033	14	25.7673	0			
25.7106	13	25.7746	0			
25.7179	9	25.7819	0			
25.7253	12	25.7893	0			
25.7326	12	25.7966	0			
25.7399	10	25.8039	0			
25.7473	21	25.8112	1			
25.7546	13	25.8186	0			
25.7619	9	25.8259	0			
25.7692	10	25.8332	0			
25.7766	11	25.8406	0			
25.7839	12	25.8479	0			
25.7912	20	25.8552	0			
25.7986	12	25.8626	0			
25.8059	12	25.8699	1			
25.8132	12	25.8772	0			
25.8206	17	25.8846	0			
25.8279	14	25.8919	0			
25.8352	20	25.8992	0			
25.8426	8	25.9066	0			
25.8499	11	25.9139	0			
25.8572	9	25.9212	0			
25.8645	16	25.9285	0			
25.8719	13	25.9359	0			
25.8792	16	25.9432	0			
25.8865	8	25.9505	0			
25.8939	11	25.9579	0			
25.9012	15	25.9652	0			
25.9085	15	25.9725	0			
25.9159	14	25.9799	0			
25.9232	22	25.9872	0			
25.9305	8	25.9945	0			
25.9379	20	26.0019	0			
25.9452	11	26.0092	0			
25.9525	12	26.0165	0			
25.9599	11	26.0239	0			
25.9672	12	26.0312	0			
25.9745	7	26.0385	0			
25.9818	14	26.0458	0			
25.9892	9	26.0532	0			
25.9965	16	26.0605	0			
26.0038	14	26.0678	0			
26.0112	10	26.0752	0			
26.0185	17	26.0825	0			
26.0258	14	26.0898	0			
26.0332	6	26.0972	0			
26.0405	11	26.1045	0			
26.0478	24	26.1118	0			
26.0552	9	26.1192	0			
26.0625	10	26.1265	0			
26.0698	16	26.1338	0			
26.0772	11	26.1412	0			
26.0845	14	26.1485	0			
26.0918	15	26.1558	0			
26.0991	11	26.1631	0			
26.1065	18	26.1705	0			
26.1138	11	26.1778	1			
26.1211	14	26.1851	0			
26.1285	9	26.1925	0			
26.1358	14	26.1998	0			
26.1431	19	26.2071	0			
26.1505	10	26.2145	0			
26.1578	10	26.2218	0			
26.1651	13	26.2291	0			
26.1725	13	26.2365	0			
26.1798	8	26.2438	0			
26.1871	14	26.2511	0			
26.1945	8	26.2585	0			
26.2018	11	26.2658	0			
26.2091	12	26.2731	0			
26.2164	14	26.2804	0			
26.2238	11	26.2878	0			
26.2311	9	26.2951	0			
26.2384	14	26.3024	1			
26.2458	10	26.3098	0			
26.2531	14	26.3171	0			
26.2604	15	26.3244	0			
26.2678	7	26.3318	0			
26.2751	9	26.3391	0			
26.2824	9	26.3464	0			
26.2898	12	26.3538	0			
26.2971	14	26.3611	0			
26.3044	14	26.3684	0			
26.3118	9	26.3758	0			
26.3191	7	26.3831	0			
26.3264	12	26.3904	1			
26.3337	21	26.3977	0			
26.3411	11	26.4051	1			
26.3484	17	26.4124	0			
26.3557	9	26.4197	0			
26.3631	14	26.4271	0			
26.3704	12	26.4344	0			
26.3777	13	26.4417	0			
26.3851	12	26.4491	0			
26.3924	9	26.4564	0			
26.3997	13	26.4637	0			
26.4071	18	26.4711	0			
26.4144	11	26.4784	0			
26.4217	14	26.4857	0			
26.4291	11	26.4931	0			
26.4364	17	26.5004	0			
26.4437	14	26.5077	0			
26.451	14	26.515	0			
26.4584	18	26.5224	0			
26.4657	11	26.5297	0			
26.473	10	26.537	0			
26.4804	13	26.5444	0			
26.4877	10	26.5517	0			
26.495	18	26.559	0			
26.5024	15	26.5664	1			
26.5097	12	26.5737	0			
26.517	16	26.581	0			
26.5244	9	26.5884	1			
26.5317	7	26.5957	0			
26.539	15	26.603	0			
26.5464	14	26.6104	0			
26.5537	11	26.6177	0			
26.561	11	26.625	0			
26.5683	10	26.6323	0			
26.5757	11	26.6397	0			
26.583	8	26.647	1			
26.5903	14	26.6543	0			
26.5977	13	26.6617	0			
26.605	13	26.669	0			
26.6123	10	26.6763	0			
26.6197	12	26.6837	0			
26.627	15	26.691	0			
26.6343	13	26.6983	0			
26.6417	10	26.7057	0			
26.649	7	26.713	0			
26.6563	14	26.7203	1			
26.6637	10	26.7277	0			
26.671	11	26.735	0			
26.6783	16	26.7423	0			
26.6856	8	26.7496	0			
26.693	11	26.757	0			
26.7003	6	26.7643	0			
26.7076	14	26.7716	0			
26.715	22	26.779	0			
26.7223	9	26.7863	0			
26.7296	16	26.7936	0			
26.737	19	26.801	0			
26.7443	6	26.8083	1			
26.7516	13	26.8156	0			
26.759	4	26.823	0			
26.7663	6	26.8303	0			
26.7736	14	26.8376	0			
26.781	13	26.845	0			
26.7883	8	26.8523	0			
26.7956	8	26.8596	0			
26.8029	14	26.8669	0			
26.8103	18	26.8743	0			
26.8176	13	26.8816	0			
26.8249	8	26.8889	0			
26.8323	16	26.8963	0			
26.8396	11	26.9036	0			
26.8469	19	26.9109	0			
26.8543	18	26.9183	0			
26.8616	13	26.9256	0			
26.8689	11	26.9329	2			
26.8763	17	26.9403	0			
26.8836	9	26.9476	0			
26.8909	12	26.9549	0			
26.8983	18	26.9622	0			
26.9056	9	26.9696	0			
26.9129	15	26.9769	0			
26.9202	9	26.9842	0			
26.9276	8	26.9916	0			
26.9349	13	26.9989	0			
26.9422	9	27.0062	0			
26.9496	10	27.0136	0			
26.9569	14	27.0209	0			
26.9642	12	27.0282	0			
26.9716	11	27.0356	0			
26.9789	15	27.0429	0			
26.9862	7	27.0502	0			
26.9936	7	27.0576	0			
27.0009	13	27.0649	0			
27.0082	11	27.0722	0			
27.0156	15	27.0795	0			
27.0229	12	27.0869	0			
27.0302	12	27.0942	0			
27.0375	16	27.1015	0			
27.0449	12	27.1089	0			
27.0522	13	27.1162	0			
27.0595	14	27.1235	0			
27.0669	7	27.1309	0			
27.0742	19	27.1382	0			
27.0815	6	27.1455	0			
27.0889	9	27.1529	0			
27.0962	14	27.1602	0			
27.1035	8	27.1675	0			
27.1109	10	27.1749	0			
27.1182	11	27.1822	0			
27.1255	10	27.1895	1			
27.1329	7	27.1968	0			
27.1402	14	27.2042	0			
27.1475	9	27.2115	0			
27.1548	14	27.2188	0			
27.1622	16	27.2262	0			
27.1695	18	27.2335	0			
27.1768	13	27.2408	1			
