PicoQuant	FluoFit	4.4.0.1				
Saved	:	08/04/2011	16:23:43			
Model:	Exp.	[Reconv.]	(Exponential)			
t[ns]	Intens.	t[ns]	Intens.			
26.7003	33	26.7727	0			
26.7076	36	26.78	0			
26.715	33	26.7873	1			
26.7223	25	26.7947	0			
26.7296	26	26.802	0			
26.737	23	26.8093	0			
26.7443	42	26.8167	0			
26.7516	41	26.824	0			
26.759	29	26.8313	0			
26.7663	32	26.8387	0			
26.7736	39	26.846	0			
26.781	29	26.8533	0			
26.7883	23	26.8607	0			
26.7956	32	26.868	0			
26.8029	29	26.8753	0			
26.8103	35	26.8826	0			
26.8176	29	26.89	0			
26.8249	35	26.8973	0			
26.8323	35	26.9046	0			
26.8396	35	26.912	0			
26.8469	39	26.9193	0			
26.8543	33	26.9266	0			
26.8616	33	26.934	0			
26.8689	34	26.9413	1			
26.8763	31	26.9486	0			
26.8836	28	26.956	0			
26.8909	30	26.9633	1			
26.8983	33	26.9706	0			
26.9056	27	26.978	0			
26.9129	37	26.9853	0			
26.9202	35	26.9926	0			
26.9276	33	27.0001	0			
26.9349	24	27.0073	0			
26.9422	26	27.0146	0			
26.9496	32	27.0219	0			
26.9569	24	27.0293	0			
26.9642	26	27.0366	0			
26.9716	30	27.0439	0			
26.9789	31	27.0513	0			
26.9862	31	27.0586	0			
26.9936	28	27.0659	0			
27.0009	26	27.0733	1			
27.0082	31	27.0806	0			
27.0156	40	27.0879	0			
27.0229	44	27.0953	0			
27.0302	33	27.1026	0			
27.0375	33	27.1099	0			
27.0449	22	27.1172	0			
27.0522	29	27.1246	0			
27.0595	29	27.1319	0			
27.0669	33	27.1392	0			
27.0742	28	27.1466	0			
27.0815	23	27.1539	0			
27.0889	39	27.1612	0			
27.0962	40	27.1686	0			
27.1035	29	27.1759	0			
27.1109	26	27.1832	0			
27.1182	29	27.1906	0			
27.1255	30	27.1979	0			
27.1329	27	27.2052	0			
27.1402	23	27.2126	0			
27.1475	33	27.2199	0			
27.1548	26	27.2272	0			
27.1622	27	27.2345	0			
27.1695	28	27.2419	0			
27.1768	21	27.2492	0			
27.1842	38	27.2565	0			
27.1915	28	27.2639	0			
27.1988	27	27.2712	0			
27.2062	24	27.2785	0			
27.2135	35	27.2859	0			
27.2208	34	27.2932	0			
27.2282	34	27.3005	1			
27.2355	22	27.3079	0			
27.2428	31	27.3152	0			
27.2502	32	27.3225	0			
27.2575	21	27.3299	0			
27.2648	25	27.3372	0			
27.2721	25	27.3445	0			
27.2795	33	27.3518	0			
27.2868	22	27.3592	0			
27.2941	30	27.3665	0			
27.3015	36	27.3738	0			
27.3088	22	27.3812	0			
27.3161	28	27.3885	0			
27.3235	25	27.3958	0			
27.3308	29	27.4032	0			
27.3381	28	27.4105	0			
27.3455	26	27.4178	0			
27.3528	34	27.4252	0			
27.3601	33	27.4325	0			
27.3675	27	27.4398	0			
27.3748	27	27.4472	0			
27.3821	31	27.4545	0			
27.3894	25	27.4618	0			
27.3968	25	27.4691	0			
27.4041	30	27.4765	0			
27.4114	16	27.4838	0			
27.4188	28	27.4911	0			
27.4261	37	27.4985	0			
27.4334	24	27.5058	0			
27.4408	27	27.5131	0			
27.4481	31	27.5205	0			
27.4554	27	27.5278	0			
27.4628	18	27.5351	0			
27.4701	20	27.5425	0			
27.4774	29	27.5498	0			
27.4847	23	27.5571	0			
27.4921	27	27.5645	1			
27.4994	26	27.5718	0			
27.5067	35	27.5791	0			
27.5141	22	27.5864	0			
27.5214	24	27.5938	0			
27.5287	27	27.6011	0			
27.5361	24	27.6084	0			
27.5434	30	27.6158	0			
27.5507	28	27.6231	0			
27.5581	29	27.6304	0			
27.5654	25	27.6378	0			
27.5727	23	27.6451	0			
27.5801	25	27.6524	0			
27.5874	26	27.6598	0			
27.5947	26	27.6671	0			
27.602	32	27.6744	0			
27.6094	32	27.6817	1			
27.6167	25	27.6891	0			
27.624	27	27.6964	0			
27.6314	22	27.7037	0			
27.6387	31	27.7111	0			
27.646	29	27.7184	0			
27.6534	28	27.7257	1			
27.6607	33	27.7331	0			
27.668	27	27.7404	0			
27.6754	24	27.7477	0			
27.6827	26	27.7551	1			
27.69	16	27.7624	0			
27.6974	31	27.7697	0			
27.7047	33	27.7771	0			
27.712	37	27.7844	0			
27.7193	28	27.7917	0			
27.7267	33	27.799	0			
27.734	32	27.8064	0			
27.7413	36	27.8137	0			
27.7487	26	27.821	1			
27.756	35	27.8284	0			
27.7633	25	27.8357	0			
27.7707	29	27.843	0			
27.778	26	27.8504	0			
27.7853	20	27.8577	0			
27.7927	24	27.865	0			
27.8	26	27.8724	0			
27.8073	23	27.8797	0			
27.8147	30	27.887	0			
27.822	17	27.8944	0			
27.8293	24	27.9017	0			
27.8366	19	27.909	0			
27.844	25	27.9163	0			
27.8513	19	27.9237	0			
27.8586	25	27.931	0			
27.866	16	27.9383	0			
27.8733	21	27.9457	0			
27.8806	28	27.953	0			
27.888	30	27.9603	0			
27.8953	30	27.9677	0			
27.9026	22	27.975	0			
27.91	28	27.9823	0			
27.9173	20	27.9897	0			
27.9246	33	27.997	0			
27.932	27	28.0043	0			
27.9393	26	28.0117	0			
27.9466	24	28.019	0			
27.9539	22	28.0263	1			
27.9613	26	28.0336	0			
27.9686	30	28.041	0			
27.9759	26	28.0483	0			
27.9833	32	28.0556	0			
27.9906	22	28.063	0			
27.9979	25	28.0703	0			
28.0053	30	28.0776	0			
28.0126	31	28.085	0			
28.0199	23	28.0923	0			
28.0273	24	28.0996	0			
28.0346	32	28.107	0			
28.0419	25	28.1143	0			
28.0493	29	28.1216	0			
28.0566	22	28.129	0			
28.0639	27	28.1363	0			
28.0712	31	28.1436	0			
28.0786	30	28.1509	0			
28.0859	32	28.1583	0			
28.0932	22	28.1656	0			
28.1006	31	28.1729	0			
28.1079	26	28.1803	0			
28.1152	25	28.1876	0			
28.1226	30	28.1949	0			
28.1299	27	28.2023	0			
28.1372	26	28.2096	0			
28.1446	28	28.2169	0			
28.1519	23	28.2243	0			
28.1592	35	28.2316	0			
28.1666	32	28.2389	0			
28.1739	25	28.2463	0			
28.1812	19	28.2536	0			
28.1885	28	28.2609	0			
28.1959	27	28.2682	0			
28.2032	32	28.2756	0			
28.2105	30	28.2829	0			
28.2179	24	28.2902	0			
28.2252	22	28.2976	0			
28.2325	31	28.3049	0			
28.2399	28	28.3122	0			
28.2472	23	28.3196	0			
28.2545	27	28.3269	0			
28.2619	25	28.3342	0			
28.2692	31	28.3416	0			
28.2765	22	28.3489	0			
28.2839	26	28.3562	0			
28.2912	33	28.3636	0			
28.2985	28	28.3709	0			
28.3058	22	28.3782	0			
28.3132	20	28.3855	0			
28.3205	15	28.3929	0			
28.3278	27	28.4002	0			
28.3352	25	28.4075	0			
28.3425	30	28.4149	0			
28.3498	22	28.4222	0			
28.3572	24	28.4295	0			
28.3645	34	28.4369	0			
28.3718	34	28.4442	0			
28.3792	34	28.4515	0			
28.3865	27	28.4589	0			
28.3938	37	28.4662	0			
28.4012	21	28.4735	0			
28.4085	24	28.4809	0			
28.4158	23	28.4882	0			
28.4231	26	28.4955	1			
28.4305	31	28.5028	0			
28.4378	23	28.5102	0			
28.4451	23	28.5175	0			
28.4525	23	28.5248	0			
28.4598	35	28.5322	0			
28.4671	21	28.5395	0			
28.4745	28	28.5468	0			
28.4818	31	28.5542	0			
28.4891	34	28.5615	0			
28.4965	34	28.5688	0			
28.5038	31	28.5762	0			
28.5111	20	28.5835	0			
28.5185	23	28.5908	0			
28.5258	24	28.5982	0			
28.5331	25	28.6055	0			
28.5404	28	28.6128	0			
28.5478	27	28.6201	0			
28.5551	28	28.6275	0			
28.5624	25	28.6348	0			
28.5698	25	28.6421	0			
28.5771	21	28.6495	0			
28.5844	24	28.6568	0			
28.5918	27	28.6641	1			
28.5991	22	28.6715	0			
28.6064	32	28.6788	0			
28.6138	21	28.6861	0			
28.6211	22	28.6935	0			
28.6284	22	28.7008	0			
28.6358	26	28.7081	0			
28.6431	22	28.7155	0			
28.6504	22	28.7228	0			
28.6577	24	28.7301	0			
28.6651	30	28.7374	0			
28.6724	31	28.7448	0			
28.6797	27	28.7521	0			
28.6871	21	28.7594	1			
28.6944	19	28.7668	0			
28.7017	24	28.7741	0			
28.7091	20	28.7814	0			
28.7164	21	28.7888	0			
28.7237	36	28.7961	0			
28.7311	31	28.8034	0			
28.7384	23	28.8108	1			
28.7457	27	28.8181	0			
28.7531	20	28.8254	0			
28.7604	18	28.8328	0			
28.7677	26	28.8401	0			
28.775	21	28.8474	0			
28.7824	17	28.8547	0			
28.7897	16	28.8621	0			
28.797	33	28.8694	0			
28.8044	28	28.8767	0			
28.8117	24	28.8841	0			
28.819	16	28.8914	0			
28.8264	29	28.8987	0			
28.8337	18	28.9061	0			
28.841	28	28.9134	0			
28.8484	26	28.9207	0			
28.8557	20	28.9281	0			
28.863	21	28.9354	0			
28.8704	28	28.9427	0			
28.8777	24	28.9501	0			
28.885	20	28.9574	0			
28.8923	15	28.9647	0			
28.8997	9	28.972	0			
28.907	17	28.9794	0			
28.9143	34	28.9867	0			
28.9217	21	28.994	0			
28.929	19	29.0014	0			
28.9363	32	29.0087	0			
28.9437	26	29.016	0			
28.951	20	29.0234	0			
28.9583	34	29.0307	1			
28.9657	27	29.038	0			
28.973	19	29.0454	0			
28.9803	17	29.0527	1			
28.9877	29	29.06	0			
28.995	21	29.0674	0			
29.0023	25	29.0747	0			
29.0096	23	29.082	0			
29.017	27	29.0893	0			
29.0243	24	29.0967	0			
29.0316	16	29.104	0			
29.039	21	29.1113	0			
29.0463	15	29.1187	0			
29.0536	19	29.126	0			
29.061	26	29.1333	0			
29.0683	23	29.1407	0			
29.0756	13	29.148	0			
29.083	24	29.1553	0			
29.0903	34	29.1627	0			
29.0976	30	29.17	0			
29.1049	30	29.1773	0			
29.1123	32	29.1847	0			
29.1196	21	29.192	0			
29.1269	23	29.1993	0			
29.1343	40	29.2066	0			
29.1416	21	29.214	0			
29.1489	24	29.2213	0			
29.1563	21	29.2286	0			
29.1636	18	29.236	0			
29.1709	24	29.2433	0			
29.1783	29	29.2506	1			
29.1856	23	29.258	0			
29.1929	20	29.2653	0			
29.2003	26	29.2726	0			
29.2076	18	29.28	1			
29.2149	20	29.2873	0			
29.2222	18	29.2946	0			
29.2296	21	29.3019	1			
29.2369	16	29.3093	0			
29.2442	23	29.3166	0			
29.2516	24	29.3239	0			
29.2589	24	29.3313	0			
29.2662	19	29.3386	0			
29.2736	24	29.3459	0			
29.2809	18	29.3533	0			
29.2882	22	29.3606	0			
29.2956	17	29.3679	0			
29.3029	13	29.3753	0			
29.3102	16	29.3826	0			
29.3176	29	29.3899	0			
29.3249	29	29.3973	0			
29.3322	24	29.4046	0			
29.3395	27	29.4119	0			
29.3469	20	29.4192	0			
29.3542	35	29.4266	0			
29.3615	19	29.4339	0			
29.3689	22	29.4412	0			
29.3762	27	29.4486	0			
29.3835	21	29.4559	0			
29.3909	23	29.4632	0			
29.3982	22	29.4706	0			
29.4055	18	29.4779	0			
29.4129	16	29.4852	0			
29.4202	20	29.4926	0			
29.4275	22	29.4999	0			
29.4349	22	29.5072	0			
29.4422	22	29.5146	0			
29.4495	16	29.5219	0			
29.4568	15	29.5292	0			
29.4642	22	29.5365	0			
29.4715	17	29.5439	0			
29.4788	23	29.5512	0			
29.4862	14	29.5585	0			
29.4935	18	29.5659	0			
29.5008	22	29.5732	0			
29.5082	15	29.5805	0			
29.5155	19	29.5879	0			
29.5228	33	29.5952	0			
29.5302	16	29.6025	0			
29.5375	14	29.6099	0			
29.5448	31	29.6172	0			
29.5522	20	29.6245	0			
29.5595	28	29.6319	0			
29.5668	20	29.6392	0			
29.5741	15	29.6465	0			
29.5815	19	29.6538	0			
29.5888	22	29.6612	0			
29.5961	18	29.6685	0			
29.6035	17	29.6758	0			
29.6108	32	29.6832	0			
29.6181	15	29.6905	0			
29.6255	12	29.6978	0			
29.6328	18	29.7052	0			
29.6401	17	29.7125	0			
29.6475	11	29.7198	0			
29.6548	29	29.7272	0			
29.6621	19	29.7345	0			
29.6695	14	29.7418	0			
29.6768	19	29.7492	0			
29.6841	14	29.7565	0			
29.6914	21	29.7638	0			
29.6988	17	29.7711	1			
29.7061	24	29.7785	0			
29.7134	24	29.7858	0			
29.7208	17	29.7931	0			
29.7281	19	29.8005	0			
29.7354	18	29.8078	0			
29.7428	18	29.8151	0			
29.7501	18	29.8225	0			
29.7574	14	29.8298	0			
29.7648	10	29.8371	0			
29.7721	21	29.8445	0			
29.7794	25	29.8518	0			
29.7868	20	29.8591	0			
29.7941	15	29.8665	0			
29.8014	20	29.8738	0			
29.8087	19	29.8811	0			
29.8161	14	29.8884	0			
29.8234	18	29.8958	0			
29.8307	17	29.9031	0			
29.8381	13	29.9104	0			
29.8454	16	29.9178	0			
29.8527	17	29.9251	0			
29.8601	10	29.9324	0			
29.8674	14	29.9398	0			
29.8747	10	29.9471	0			
29.8821	13	29.9544	0			
29.8894	26	29.9618	0			
29.8967	18	29.9691	0			
29.9041	14	29.9764	0			
29.9114	15	29.9838	0			
29.9187	17	30.0089	0			
29.926	13	30.0016	0			
29.9334	10	30.0057	0			
29.9407	17	30.0131	0			
29.948	13	30.0204	0			
29.9554	17	30.0277	0			
29.9627	13	30.0351	0			
29.97	11	30.0424	0			
29.9774	7	30.0497	0			
29.9847	14	30.0571	0			
30.0071	15	30.0644	0			
30.0006	16	30.0717	0			
30.0067	19	30.0791	0			
30.014	13	30.0864	0			
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
